id,title,release_date,genres,original_language,overview,popularity,vote_count,vote_average
12230,One Hundred and One Dalmatians,1961-01-25,"Adventure, Animation, Comedy, Family",en,"When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement. In a Disney animation classic, Dalmatian Pongo is tired of his bachelor-dog life. He spies lovely Perdita and maneuvers his master, Roger, into meeting Perdita's owner, Anita. The owners fall in love and marry, keeping Pongo and Perdita together too. After Perdita gives birth to a litter of 15 puppies, Anita's old school friend Cruella De Vil wants to buy them all. Roger declines her offer, so Cruella hires the criminal Badun brothers to steal them -- so she can have a fur coat.",55.509,6057,7.18
2055,Open Range,2003-08-29,"Western, Action, Romance, Drama",en,A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,31.93,1001,7.18
1271,300,2007-03-07,"Action, Adventure, War",en,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",74.41,13287,7.2
330483,The Choice,2016-02-04,"Drama, Romance",en,Travis and Gabby first meet as neighbors in a small coastal town and wind up in a relationship that is tested by life's most defining events.,68.173,1821,7.2
198663,The Maze Runner,2014-09-10,"Action, Mystery, Science Fiction, Thriller",en,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",165.167,16458,7.179
15359,Wonder Woman,2009-03-03,"Action, Adventure, Animation, Fantasy, Science Fiction",en,"On the mystical island of Themyscira, a proud and fierce warrior race of Amazons have raised a daughter of untold beauty, grace and strength: Princess Diana. When an Army fighter pilot, Steve Trevor, crash-lands on the island, the rebellious and headstrong Diana defies Amazonian law by accompanying Trevor back to civilization.",18.402,531,7.2
5236,Kiss Kiss Bang Bang,2005-09-05,"Comedy, Crime, Mystery",en,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...,24.201,2570,7.178
276,The Edukators,2004-10-25,"Drama, Comedy",de,Three activists cobble together a kidnapping plot after they encounter a businessman in his home.,14.931,322,7.2
774752,The Guardians of the Galaxy Holiday Special,2022-11-25,"Comedy, Science Fiction, Adventure",en,"On a mission to make Christmas unforgettable for Quill, the Guardians head to Earth in search of the perfect present.",48.288,1841,7.178
736732,Broker,2022-06-08,"Drama, Comedy, Crime",ko,"Sang-hyun is always struggling from debt, and Dong-soo works at a baby box facility. On a rainy night, they steal the baby Woo-sung, who was left in the baby box, to sell him at a good price. Meanwhile, detectives were watching, and they quietly track them down to capture the crucial evidence.",29.164,395,7.2
373226,Belzebuth,2019-01-11,"Horror, Fantasy",es,"While leading a police investigation of a massacre in a public school at the border of Mexico and U.S.A, special Agent Emanuel Ritter links this strange case to the coming and rising of the ancient demon Belzebuth. But in order to stop the trail of upcoming infanticides, Ritter shall have to confront himself before dealing with the forces of good and evil.",20.717,328,7.178
319888,Eddie the Eagle,2016-02-25,"Comedy, Drama, History, Adventure",en,"The feel-good story of Michael 'Eddie' Edwards, an unlikely but courageous British ski-jumper who never stopped believing in himself—even as an entire nation was counting him out. With the help of a rebellious and charismatic coach, Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics.",35.261,2040,7.178
96714,Diaz - Don't Clean Up This Blood,2012-04-13,"Drama, History",it,"On July 19–21, 2001, over 200,000 people took to the streets of Genoa to protest against the ongoing G8 summit. Anti-globalization activists clashed with the police, with 23-year-old protester Carlo Giuliani shot dead after confronting a police vehicle. In the aftermath, the police organized a night raid on the Diaz high school, where around a hundred people between unarmed protesters—mostly students—and independent reporters who documented the police brutality during the protests had took shelter. What happened next was called by Amnesty International ""the most serious breach of civil liberties in a democratic Western country since World War II.""",11.396,416,7.2
44826,Hugo,2011-11-22,"Adventure, Drama, Family",en,"Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.",54.863,6984,7.2
40807,50/50,2011-09-30,"Comedy, Drama",en,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",28.3,3646,7.2
11773,Village of the Damned,1960-06-16,"Horror, Science Fiction",en,"In a small English village everyone suddenly falls unconscious. When they awake every woman of child bearing age is pregnant. The resulting children have the same strange blond hair, eyes and a strong connection to each other.",14.047,404,7.178
10601,Peter Pan,2003-12-18,"Adventure, Fantasy, Family",en,"In stifling Edwardian London, Wendy Darling mesmerizes her brothers every night with bedtime tales of swordplay, swashbuckling and the fearsome Captain Hook. But the children become the heroes of an even greater story, when Peter Pan flies into their nursery one night and leads them over moonlit rooftops through a galaxy of stars and to the lush jungles of Neverland.",46.384,2529,7.178
336000,The Glass Castle,2017-08-11,Drama,en,"A young girl is raised in a dysfunctional family constantly on the run from the FBI. Living in poverty, she comes of age guided by her drunkard, ingenious father who distracts her with magical stories to keep her mind off the family's dire state, and her selfish, nonconformist mother who has no intention of raising a family, along with her younger brother and sister, and her other older sister. Together, they fend for each other as they mature in an unorthodox journey that is their family life.",32.788,784,7.2
9400,Set It Off,1996-11-06,"Crime, Drama, Thriller",en,"Four inner-city Black women, determined to end their constant struggle, decide to live by one rule — get what you want or die trying. So the four women take back their lives and take out some banks in the process.",29.384,328,7.2
4518,Elizabeth,1998-09-13,"Drama, History",en,"The story of the ascension to the throne and the early reign of Queen Elizabeth the First, the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley.",38.33,1323,7.177
2024,The Patriot,2000-06-28,"Drama, History, War, Action",en,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",80.296,3748,7.177
505954,T-34,2018-12-27,"Action, Drama, History, War",ru,"In 1944, a courageous group of Russian soldiers managed to escape from German captivity in a half-destroyed legendary T-34 tank. Those were the times of unforgettable bravery, fierce fighting, unbreakable love, and legendary miracles.",21.069,814,7.176
435577,The 12th Man,2017-12-25,"War, Drama",no,"After a failed anti-Nazi sabotage mission leaves his eleven comrades dead, a Norwegian resistance fighter finds himself fleeing the Gestapo through the snowbound reaches of Scandinavia.",26.956,511,7.176
428836,Ophelia,2019-06-28,"Drama, Romance, History",en,"Ophelia comes of age as lady-in-waiting for Queen Gertrude, and her singular spirit captures Hamlet's affections. As lust and betrayal threaten the kingdom, Ophelia finds herself trapped between true love and controlling her own destiny.",27.519,529,7.176
11287,A League of Their Own,1992-07-01,"Comedy, Drama",en,"As America's stock of athletic young men is depleted during World War II, a professional all-female baseball league springs up in the Midwest, funded by publicity-hungry candy maker Walter Harvey. Competitive sisters Dottie Hinson and Kit Keller spar with each other, scout Ernie Capadino and grumpy has-been coach Jimmy Dugan on their way to fame.",33.274,1318,7.2
